,Player,Goal,Wall,Pit,Q_Current,Reward_Current,Bellman_Operator
7086,2,11,8,6,5.052384376525879,-1.0,3.9841610431671146
7087,7,11,8,6,6.976158618927002,-1.0,6.33434648513794
7088,12,11,8,6,8.149273872375488,-1.0,10.0
7089,3,12,0,18,4.99981164932251,-1.0,5.232950353622437
7090,8,12,0,18,5.829849720001221,-1.0,7.542924118041993
7091,7,12,0,18,9.492137908935549,-1.0,10.0
7092,10,12,15,7,4.351746082305908,-1.0,6.159062194824218
7093,11,12,15,7,7.954513549804687,-1.0,10.0
7094,3,18,11,2,4.918173789978027,-1.0,5.683434867858887
7095,8,18,11,2,6.611559867858887,-1.0,6.9617791175842285
7096,13,18,11,2,8.846421241760254,-1.0,10.0
7097,4,24,7,9,1.536745548248291,-1.0,-0.6667283415794373
7098,3,24,7,9,2.1224136352539062,-1.0,2.2542967319488527
7099,8,24,7,9,1.741485834121704,-1.0,4.586267185211182
7100,13,24,7,9,5.018645763397217,-1.0,4.947501945495605
7101,18,24,7,9,6.608335494995117,-1.0,6.968021583557129
7102,23,12,6,13,4.473434925079346,-1.0,3.609502363204956
7103,22,12,6,13,7.936089992523193,-1.0,5.200656127929688
7104,19,12,6,13,3.9433188438415527,-1.0,4.509052610397339
7105,18,12,6,13,4.767894744873047,-1.0,5.475285577774048
7106,17,12,6,13,7.194761753082275,-1.0,10.0
7107,17,3,18,22,3.059576988220215,-1.0,1.8766292572021483
7108,12,3,18,22,3.1962547302246094,-1.0,4.334005641937256
7109,5,18,12,23,0.9400596618652344,-1.0,1.2439369201660155
7110,6,18,12,23,2.4793989658355717,-1.0,2.409854340553284
7111,7,18,12,23,4.141109943389893,-1.0,3.321745538711548
7112,8,18,12,23,3.554318428039551,-1.0,4.234440326690674
7113,13,18,12,23,5.816044807434082,-1.0,10.0
7114,18,12,8,2,4.440420627593994,-1.0,6.57380895614624
7115,17,12,8,2,8.415343284606934,-1.0,10.0
7116,16,18,11,22,6.013799667358398,-1.0,7.347612953186037
7117,17,18,11,22,9.27512550354004,-1.0,10.0
7118,23,4,5,11,1.271125078201294,-1.0,1.4125272750854494
7119,18,4,5,11,2.66241455078125,-1.0,3.168715858459473
7120,13,4,5,11,3.8458564281463614,-1.0,4.06359133720398
7121,14,4,5,11,5.626212596893311,-1.0,6.0797344684600825
7122,5,15,3,24,7.651708126068115,-1.0,6.081466960906982
7123,10,15,3,24,7.8682966232299805,-1.0,10.0
7124,11,16,20,9,8.500044822692871,-1.0,10.0
7125,5,22,19,14,1.333863615989685,-1.0,1.642039608955383
7126,10,22,19,14,2.935599565505981,-1.0,2.6625182151794435
7127,7,22,19,14,4.117250442504883,-1.0,4.343329000473022
7128,12,22,19,14,5.931425094604492,-1.0,5.805861186981201
7129,17,22,19,14,7.562067985534668,-1.0,10.0
7130,13,17,22,24,6.0937347412109375,-1.0,5.366787004470825
7131,18,17,22,24,7.074207782745361,-1.0,10.0
7132,13,21,11,12,1.6275519132614136,-1.0,2.435681438446045
7133,18,21,11,12,1.706169605255127,-1.0,4.359449720382691
7134,17,21,11,12,6.0516767501831055,-1.0,6.600851631164551
7135,16,21,11,12,8.445390701293945,-1.0,10.0
7136,16,19,6,10,5.579329013824463,-1.0,5.22023754119873
7137,17,19,6,10,7.333098888397217,-1.0,5.655543327331543
7138,18,19,6,10,7.395048141479492,-1.0,10.0
7139,7,23,16,15,2.792482376098633,-1.0,3.1095617771148687
7140,12,23,16,15,4.166906833648682,-1.0,4.692523002624512
7141,17,23,16,15,6.174783706665039,-1.0,6.322070121765137
7142,22,23,16,15,8.13563346862793,-1.0,10.0
7143,16,10,4,11,6.465089797973633,-1.0,6.150025939941406
7144,15,10,4,11,7.944473266601562,-1.0,10.0
7145,11,22,14,16,3.7453558444976807,-1.0,2.0852137088775637
7146,7,22,14,16,3.9606781005859375,-1.0,3.7163684368133545
7147,12,22,14,16,5.623337268829346,-1.0,5.41660099029541
7148,17,22,14,16,7.129556655883789,-1.0,10.0
7149,8,4,16,5,7.294177055358887,-1.0,6.208138465881348
7150,9,4,16,5,8.009042739868164,-1.0,10.0
7151,6,13,7,12,2.7397093772888184,-1.0,2.267155456542969
7152,11,13,7,12,3.630172729492188,-1.0,1.8976227998733521
7153,17,13,7,12,4.291915416717529,-1.0,3.99392900466919
7154,18,13,7,12,5.548810005187988,-1.0,10.0
7155,4,13,20,10,2.408642053604126,-1.0,3.8827722549438475
7156,9,13,20,10,5.516819953918457,-1.0,4.203685474395752
7157,14,13,20,10,5.781872749328613,-1.0,10.0
7158,2,14,7,15,4.3360209465026855,-1.0,3.099863338470459
7159,3,14,7,15,4.597653388977051,-1.0,4.608079767227173
7160,4,14,7,15,6.74302339553833,-1.0,5.872579956054688
7161,9,14,7,15,7.636199951171875,-1.0,10.0
7162,16,12,21,7,6.96278190612793,-1.0,5.490333843231201
7163,17,12,21,7,7.211482048034668,-1.0,10.0
7164,0,3,22,2,1.1005172729492188,-1.0,2.7481029987335206
7165,1,3,22,2,2.241391658782959,-1.0,2.0344779014587404
7166,6,3,22,2,3.5527405738830566,-1.0,3.273114728927612
7167,7,3,22,2,4.747905254364014,-1.0,4.873409461975098
7168,9,3,22,2,6.757367134094238,-1.0,6.474857330322266
7169,4,3,22,2,8.305397033691406,-1.0,10.0
7170,6,19,14,9,2.028408527374268,-1.0,2.2923802375793456
7171,7,19,14,9,1.6227786540985107,-1.0,2.7810701370239257
7172,12,19,14,9,3.967196464538574,-1.0,4.369383764266968
7173,17,19,14,9,7.080877780914307,-1.0,5.919147825241089
7174,18,19,14,9,7.687942028045654,-1.0,10.0
7175,11,8,15,4,4.73978328704834,-1.0,4.089954233169556
7176,6,8,15,4,5.6555047035217285,-1.0,4.909763050079346
7177,17,20,10,9,6.207195281982422,-1.0,4.523036575317383
7178,16,20,10,9,6.531796455383301,-1.0,6.283029174804688
7179,15,20,10,9,8.092254638671875,-1.0,10.0
7180,18,16,14,22,7.107536315917969,-1.0,6.040998649597168
7181,17,16,14,22,7.823331832885742,-1.0,10.0
7182,18,2,8,1,3.760498523712158,-1.0,2.8473799228668213
7183,13,2,8,1,3.2657723426818848,-1.0,3.8702941894531255
7184,12,2,8,1,6.280816078186035,-1.0,5.158211135864258
7185,7,2,8,1,6.842456817626953,-1.0,10.0
7186,6,3,2,8,3.404438734054565,-1.0,3.233772087097168
7187,7,3,2,8,4.704191207885742,-1.0,-4.903785276412964
7188,14,5,15,22,1.593714952468872,-1.0,2.501862049102783
7189,13,5,15,22,3.0240402221679688,-1.0,3.8725678443908693
7190,12,5,15,22,5.551983833312988,-1.0,4.7952649116516115
7191,7,5,15,22,6.439183235168457,-1.0,6.454980659484863
7192,16,6,4,9,5.95473575592041,-1.0,6.196139335632324
7193,11,6,4,9,7.995710372924805,-1.0,10.0
7194,2,16,6,19,4.137721538543701,-1.0,3.7484244823455812
7195,7,16,6,19,6.13726806640625,-1.0,5.4330912113189695
7196,12,16,6,19,7.147879123687744,-1.0,7.399834918975831
7197,22,16,9,0,7.343811988830566,-1.0,5.982277154922485
7198,17,16,9,0,7.75808572769165,-1.0,10.0
7199,15,7,13,9,3.7262637615203857,-1.0,3.474500989913941
7200,10,7,13,9,5.515302658081055,-1.0,4.24626522064209
7201,5,7,13,9,6.219522476196289,-1.0,6.488073539733887
7202,6,7,13,9,8.32008171081543,-1.0,10.0
