,Player,Goal,Wall,Pit,Q_Current,Reward_Current,Bellman_Operator
1449,15,4,7,12,1.8837080001831052,-1.0,1.7568126201629641
1450,11,4,7,12,1.4101474285125732,-1.0,2.0855954408645636
1451,10,4,7,12,5.439157962799072,-1.0,4.2666126728057865
1452,8,10,2,4,5.002948760986328,-1.0,6.2920654296875
1453,9,10,2,4,8.102294921875,-1.0,10.0
1454,0,8,1,11,6.743541717529297,-1.0,5.8726782321929925
1455,4,8,1,11,7.636309146881103,-1.0,10.0
1456,7,14,3,4,4.631947994232178,-1.0,5.350225114822388
1457,11,14,3,4,7.655756950378418,-1.0,5.835413122177124
1458,10,14,3,4,7.594903469085693,-1.0,10.0
1459,9,3,14,15,5.9298505783081055,-1.0,2.9029788970947266
1460,5,3,14,15,5.108992576599121,-1.0,4.4326173782348635
1461,4,14,12,10,1.9399664402008057,-1.0,1.0273946762084956
1462,8,14,12,10,1.4715869426727295,-1.0,1.7810237407684326
1463,13,0,5,7,2.9820995330810547,-1.0,2.4280740499496463
1464,9,0,4,10,2.9441967010498047,-1.0,4.270551872253418
1465,5,0,4,10,5.604403018951416,-1.0,6.086543846130371
1466,1,0,4,10,7.873937606811523,-1.0,10.0
1467,9,6,13,0,7.0800604820251465,-1.0,7.01431007385254
1468,12,2,15,9,-0.0393238514661788,-1.0,1.4369853734970093
1469,8,2,15,9,2.707761526107788,-1.0,1.7347502708435059
1470,13,7,12,1,5.09287691116333,-1.0,2.2524848461151126
1471,10,7,12,1,6.592584133148193,-1.0,5.535493659973144
1472,2,7,12,1,6.809250831604004,-1.0,6.368673610687256
1473,0,10,11,13,3.873488426208496,-1.0,3.155480766296387
1474,1,10,11,13,6.255202293395996,-1.0,3.597871017456055
1475,2,10,11,13,5.108745574951172,-1.0,6.585505962371826
1476,14,1,0,13,0.3020341992378235,-1.0,3.3178835868835455
1477,10,1,0,13,5.195082664489746,-1.0,5.141767692565918
1478,6,1,0,13,6.845745086669922,-1.0,6.392428970336915
1479,3,1,0,13,7.398056030273437,-1.0,6.2644270896911625
1480,2,1,0,13,8.071585655212402,-1.0,10.0
1481,7,5,3,14,6.295743465423584,-1.0,5.9511150360107425
1482,4,1,12,7,7.227124214172363,-1.0,5.961125898361206
1483,0,1,12,7,7.734584331512451,-1.0,10.0
1484,1,14,3,7,4.491611003875732,-1.0,4.589186716079712
1485,5,14,3,7,5.1501665115356445,-1.0,5.1772106170654295
1486,9,14,3,7,6.251944541931152,-1.0,6.927533531188965
1487,5,2,4,13,6.159944534301758,-1.0,7.510037231445311
1488,1,2,4,13,9.455596923828123,-1.0,10.0
1489,0,10,2,6,4.148998737335205,-1.0,4.07341423034668
1490,4,10,2,6,5.025185585021973,-1.0,4.9319335460662845
1491,5,10,2,6,5.652864456176758,-1.0,6.129063940048218
1492,9,1,2,0,8.028597831726074,-1.0,5.27898178100586
1493,6,15,7,11,3.067603588104248,-1.0,4.7116083145141605
1494,10,3,0,6,2.2844431400299072,-1.0,4.166487741470337
1495,11,3,0,6,5.740541934967041,-1.0,5.84512357711792
1496,7,1,14,0,6.092801570892334,-1.0,5.204598331451416
1497,6,1,14,0,6.462962627410889,-1.0,5.838104772567749
1498,4,1,14,0,5.735319137573242,-1.0,5.13249969482422
1499,1,4,13,10,5.351414203643799,-1.0,5.175899124145508
1500,6,4,13,10,6.455891609191895,-1.0,5.483306884765625
1501,5,4,13,10,7.20367431640625,-1.0,10.0
1502,14,4,13,9,2.909531354904175,-1.0,1.1160090684890749
1503,15,4,13,9,-0.2563670575618744,-1.0,-0.22137693166732786
1504,11,4,13,9,0.9247964024543762,-1.0,1.1340558290481568
1505,10,4,13,9,4.308392524719238,-1.0,4.6111842632293705
1506,6,4,13,9,6.473040580749512,-1.0,5.834313631057739
1507,5,4,13,9,7.593681812286377,-1.0,10.0
1508,7,0,13,5,3.0545597076416016,-1.0,0.9482540607452392
1509,6,0,13,5,2.07900071144104,-1.0,3.84520115852356
1510,3,0,13,5,3.238628625869751,-1.0,3.6911088943481447
1511,2,0,13,5,8.328128814697266,-1.0,5.256642198562623
1512,1,0,13,5,6.95182466506958,-1.0,10.0
1513,4,11,7,6,3.84078311920166,-1.0,2.87014479637146
1514,8,11,7,6,5.0498151779174805,-1.0,4.267444372177124
1515,14,12,4,1,7.08331298828125,-1.0,6.124661684036255
1516,13,12,4,1,7.916290760040283,-1.0,10.0
1517,3,8,2,0,-0.2187129706144333,-1.0,0.8950729370117188
1518,7,8,2,0,4.284613609313965,-1.0,4.046544933319092
1519,6,8,2,0,5.607272148132324,-1.0,5.4004901409149175
1520,1,14,6,4,2.275980234146118,-1.0,2.039773440361023
1521,2,14,6,4,3.123984813690185,-1.0,2.105993962287903
1522,3,14,6,4,4.020634651184082,-1.0,3.218954706192017
1523,7,14,6,4,4.687727451324463,-1.0,5.443620920181274
1524,13,6,8,3,7.71086311340332,-1.0,5.415773153305054
1525,9,6,8,3,7.65382194519043,-1.0,6.173953819274902
1526,5,6,8,3,7.971059799194336,-1.0,10.0
1527,8,3,5,2,-1.6963629722595217,-1.0,-0.5637033253908158
1528,9,3,5,2,4.377251148223877,-1.0,2.3896691083908084
1529,6,2,9,10,8.074822425842285,-1.0,10.0
1530,10,4,6,0,5.256956100463867,-1.0,4.33181610107422
1531,9,4,6,0,7.710387229919434,-1.0,6.314279270172119
1532,2,4,1,9,4.152914524078369,-1.0,4.705377435684205
1533,6,4,1,9,6.603973388671875,-1.0,6.2009707450866705
1534,5,4,1,9,8.001078605651855,-1.0,10.0
1535,15,7,4,13,4.910088062286377,-1.0,5.825255918502807
1536,14,7,4,13,4.465323448181152,-1.0,4.711850786209107
1537,10,7,4,13,6.833929538726807,-1.0,6.626636028289795
1538,6,7,4,13,8.474040031433105,-1.0,10.0
1539,5,1,3,13,7.140325546264648,-1.0,10.0
1540,15,7,4,12,8.735581398010254,-1.0,5.228460979461671
1541,0,10,15,11,3.4308109283447266,-1.0,2.704383850097657
1542,9,10,15,11,6.874046802520752,-1.0,10.0
1543,11,5,2,4,5.032822608947754,-1.0,3.5784003257751467
1544,6,5,2,4,7.295415878295898,-1.0,10.0
1545,2,4,12,3,4.040755271911621,-1.0,4.77648515701294
1546,7,4,12,3,4.978254795074463,-1.0,3.314523315429688
1547,12,5,3,1,5.079080104827881,-1.0,5.54587574005127
1548,8,5,3,1,8.299872398376465,-1.0,6.466091442108154
1549,9,5,3,1,8.29565715789795,-1.0,10.0
1550,8,2,14,15,2.727301597595215,-1.0,3.7692920684814455
1551,9,2,14,15,6.748878479003906,-1.0,4.090629720687867
1552,5,2,14,15,7.532296180725098,-1.0,5.920286798477173
1553,0,11,3,15,2.4940648078918457,-1.0,2.6488694190979003
1554,1,11,3,15,4.075245380401611,-1.0,2.468620038032532
1555,2,11,3,15,5.6713547706604,-1.0,4.656531190872193
1556,6,11,3,15,6.9441022872924805,-1.0,6.6554931640625
1557,10,11,3,15,8.506103515625,-1.0,10.0
1558,12,11,4,14,3.572788715362549,-1.0,2.7047267436981204
1559,13,11,4,14,4.398908615112305,-1.0,3.442566394805908
1560,9,11,4,14,4.936184883117676,-1.0,5.98092360496521
1561,6,11,4,14,8.566743850708008,-1.0,6.701197147369385
1562,7,11,4,14,8.556885719299316,-1.0,10.0
1563,4,13,3,7,4.204216480255127,-1.0,3.659214210510254
1564,5,13,3,7,6.614546298980713,-1.0,5.810622644424439
1565,9,13,3,7,7.567358493804932,-1.0,10.0
1566,10,4,15,12,6.52400016784668,-1.0,4.818202304840088
1567,6,4,15,12,6.7016448974609375,-1.0,6.557083988189698
1568,5,4,15,12,8.396759986877441,-1.0,10.0
1569,7,12,9,3,1.62659752368927,-1.0,1.7650815486907958
1570,11,12,9,3,3.524033308029175,-1.0,2.4149758577346803
1571,15,12,9,3,3.670814275741577,-1.0,3.5859281063079838
1572,14,12,9,3,4.884057521820068,-1.0,5.179637050628663
1573,13,12,9,3,6.866263389587402,-1.0,10.0
1574,12,9,0,11,7.160452842712402,-1.0,6.945430946350098
1575,13,9,0,11,8.828256607055664,-1.0,10.0
1576,7,8,11,5,2.0721237659454346,-1.0,2.5338417053222657
1577,6,8,11,5,4.028011798858643,-1.0,4.34375
1578,10,8,11,5,5.094673156738281,-1.0,6.069195318222046
1579,9,8,11,5,7.854661464691162,-1.0,10.0
1580,10,3,7,14,7.004034996032715,-1.0,3.842504787445068
1581,6,3,7,14,6.947164535522461,-1.0,6.503192615509033
1582,2,3,7,14,8.336880683898926,-1.0,10.0
1583,0,12,6,1,3.8846704959869385,-1.0,3.862063026428223
1584,4,12,6,1,5.402292251586914,-1.0,5.319030809402466
1585,13,8,7,11,6.288933753967285,-1.0,6.114360713958741
1586,9,8,7,11,7.904845237731934,-1.0,10.0
1587,5,0,7,9,3.437920331954956,-1.0,6.233455085754395
1588,4,0,7,9,8.037172317504883,-1.0,10.0
1589,11,10,14,3,7.430630683898926,-1.0,10.0
1590,9,4,12,15,7.623563289642334,-1.0,5.568239355087281
1591,5,4,12,15,7.298043727874756,-1.0,10.0
1592,8,0,6,9,7.515079021453857,-1.0,6.135559177398682
1593,4,0,6,9,7.928399085998535,-1.0,10.0
1594,1,15,11,5,-0.5169532895088196,-1.0,2.415921068191529
1595,3,15,11,5,2.979475498199463,-1.0,1.2876657247543335
1596,2,15,11,5,3.36383056640625,-1.0,2.397182941436768
1597,6,15,11,5,3.77464771270752,-1.0,3.338527584075928
1598,3,15,1,6,3.3119184970855717,-1.0,2.0679641008377074
1599,7,15,1,6,3.408849000930786,-1.0,5.294945859909058
1600,7,8,10,3,0.2180276066064834,-1.0,2.246741485595703
1601,11,8,10,3,3.2172160148620605,-1.0,1.2967551946640015
1602,15,8,10,3,2.670663833618164,-1.0,2.460418272018433
1603,14,8,10,3,4.460803985595703,-1.0,4.425757789611817
1604,13,8,10,3,6.028619766235352,-1.0,5.602289247512817
1605,5,8,10,3,7.080691337585449,-1.0,6.612080001831055
1606,4,8,10,3,8.457866668701172,-1.0,10.0
1607,11,6,5,1,5.488001823425293,-1.0,6.4499664306640625
1608,9,6,5,1,3.741019487380981,-1.0,5.761291456222534
1609,1,15,4,2,2.041574001312256,-1.0,3.064771890640259
1610,5,15,4,2,4.5263519287109375,-1.0,4.426240158081055
1611,13,15,4,2,6.175022125244141,-1.0,6.441613388061524
1612,9,14,5,6,8.487123489379883,-1.0,6.161887741088868
1613,10,14,5,6,7.957653045654297,-1.0,10.0
1614,5,12,14,3,4.927792072296143,-1.0,5.225759887695313
1615,9,12,14,3,7.915043354034424,-1.0,6.5138012886047365
1616,8,12,14,3,8.348668098449707,-1.0,10.0
1617,6,1,15,12,7.32276725769043,-1.0,6.3925628662109375
1618,2,4,5,9,4.4777607917785645,-1.0,1.26674599647522
1619,1,4,5,9,6.4581170082092285,-1.0,4.510839605331421
1620,10,3,4,13,4.884815692901611,-1.0,5.1438216209411625
1621,6,3,4,13,7.37824821472168,-1.0,6.193635654449463
1622,11,3,4,13,5.457791805267334,-1.0,6.447200965881348
1623,7,3,4,13,8.274667739868164,-1.0,10.0
1624,9,4,8,15,7.2715888023376465,-1.0,4.775116586685181
1625,0,12,7,9,4.082731246948242,-1.0,3.946657752990723
1626,9,4,3,8,7.163026809692383,-1.0,6.453123283386231
1627,5,4,3,8,8.281248092651367,-1.0,10.0
1628,7,1,0,5,4.534445285797119,-1.0,4.937013006210328
1629,10,1,0,5,4.770620822906494,-1.0,3.5942352294921873
1630,6,1,0,5,6.07138729095459,-1.0,5.668553113937378
1631,14,3,8,7,1.80244243144989,-1.0,2.724516725540161
1632,10,3,8,7,4.138351917266846,-1.0,3.815442371368408
1633,11,4,10,5,2.161472082138061,-1.0,0.6866659402847288
1634,15,4,10,5,1.874073266983032,-1.0,1.0561857223510742
1635,12,4,10,5,6.082483291625977,-1.0,3.8204063892364504
1636,8,4,10,5,5.356007099151611,-1.0,10.0
1637,5,13,14,12,6.893316745758057,-1.0,6.522715663909913
1638,9,13,14,12,8.358572959899902,-1.0,10.0
1639,0,13,8,1,0.5397574305534363,-1.0,2.491555500030518
1640,4,13,8,1,3.87950611114502,-1.0,3.2602688789367686
1641,12,0,3,11,3.9960527420043945,-1.0,3.568317794799805
1642,8,0,3,11,6.009903430938721,-1.0,5.409653854370117
1643,4,0,3,11,7.121837615966797,-1.0,10.0
1644,11,13,3,5,5.029477119445801,-1.0,4.979953241348267
1645,6,13,3,5,6.116650581359863,-1.0,4.288477182388306
1646,10,13,3,5,7.01059103012085,-1.0,5.586771059036255
1647,9,13,3,5,7.318634510040283,-1.0,10.0
1648,3,8,10,0,0.6522736549377441,-1.0,2.4941381454467773
1649,7,8,10,0,4.312994956970215,-1.0,3.174200868606568
1650,6,8,10,0,7.035558223724365,-1.0,4.571978521347046
1651,5,8,10,0,5.431919097900391,-1.0,7.0337601661682125
1652,13,8,10,0,6.83837890625,-1.0,7.025599384307862
1653,13,0,1,3,3.1708037853240967,-1.0,3.065527629852295
1654,9,0,1,3,5.21275806427002,-1.0,4.35459942817688
1655,6,5,14,12,8.38412857055664,-1.0,10.0
1656,5,8,7,1,5.287417888641357,-1.0,5.505296277999878
1657,6,12,14,0,0.0021232217550277,-1.0,3.234495210647583
1658,0,6,9,8,2.4832584857940674,-1.0,3.6170082569122313
1659,1,6,9,8,5.871557712554932,-1.0,5.782610082626343
1660,2,6,9,8,7.536233425140381,-1.0,10.0
1661,11,8,1,7,4.578064918518066,-1.0,3.3748107910156255
1662,15,8,1,7,4.170700550079346,-1.0,3.047858095169068
1663,14,8,1,7,4.573746681213379,-1.0,4.207556438446045
1664,10,8,1,7,6.095195770263672,-1.0,5.7593748569488525
1665,9,8,1,7,7.510416507720947,-1.0,10.0
1666,7,8,0,3,2.833847999572754,-1.0,3.6398396492004395
1667,6,8,0,3,4.790632724761963,-1.0,5.947990369796753
1668,2,12,13,10,1.818304419517517,-1.0,0.5028089880943298
1669,1,12,13,10,2.9236948490142822,-1.0,3.6462142944335936
1670,5,12,13,10,4.896406650543213,-1.0,4.595581531524658
1671,9,12,13,10,6.657960414886475,-1.0,6.443693065643311
1672,8,12,13,10,8.270770072937012,-1.0,10.0
1673,12,15,6,3,4.543850421905518,-1.0,4.154745244979859
1674,13,15,6,3,5.727494716644287,-1.0,4.7610776901245115
1675,10,0,8,3,4.139735221862793,-1.0,2.786389923095703
1676,11,8,7,14,4.716885089874268,-1.0,3.7652185440063475
1677,10,8,7,14,5.294687271118164,-1.0,6.20582275390625
1678,5,8,7,14,5.935268402099609,-1.0,6.156308746337891
1679,11,3,1,4,5.157853126525879,-1.0,5.691208982467652
1680,7,3,1,4,8.334228515625,-1.0,10.0
1681,12,5,10,14,6.913647651672363,-1.0,5.655399131774902
1682,8,5,10,14,7.394887924194336,-1.0,6.4341401100158695
1683,10,13,15,6,7.308911323547363,-1.0,6.139080381393433
1684,2,12,14,13,2.96291446685791,-1.0,3.6582640647888187
1685,1,12,14,13,3.3194334506988525,-1.0,4.3710836410522464
1686,0,12,14,13,5.967870712280273,-1.0,5.396936321258545
1687,14,8,3,4,4.037856578826904,-1.0,5.0206296920776365
1688,15,10,1,3,7.683953762054443,-1.0,6.141748428344727
1689,11,10,1,3,7.935276031494141,-1.0,10.0
1690,5,8,15,1,6.9362897872924805,-1.0,6.328108310699463
1691,4,8,15,1,8.142342567443848,-1.0,10.0
1692,5,12,15,14,3.778407096862793,-1.0,5.373327732086182
1693,4,12,9,6,6.012374401092529,-1.0,5.5616943359375
1694,8,12,9,6,7.290771484375,-1.0,10.0
1695,15,12,9,5,2.786949634552002,-1.0,4.537986135482789
1696,4,1,5,3,5.603065490722656,-1.0,5.280649042129517
1697,0,1,5,3,6.978498935699463,-1.0,10.0
1698,13,14,1,15,7.693689346313477,-1.0,10.0
1699,0,12,15,3,3.938831329345703,-1.0,3.773584032058716
1700,1,12,15,3,2.8510546684265137,-1.0,2.9017399311065675
1701,6,12,15,3,2.9150240421295166,-1.0,3.560297346115113
1702,5,12,15,3,4.218928337097168,-1.0,4.661079359054566
1703,9,12,15,3,4.622573375701904,-1.0,5.976362133026123
1704,13,12,15,3,7.751513481140137,-1.0,10.0
1705,4,9,10,8,6.044823169708252,-1.0,5.19133448600769
1706,5,9,10,8,6.879260540008545,-1.0,10.0
1707,5,7,3,4,4.563019275665283,-1.0,5.342407655715943
1708,9,7,3,4,2.1949334144592285,-1.0,4.385147428512574
1709,10,7,3,4,6.967872142791748,-1.0,5.32281723022461
1710,6,7,3,4,7.025352478027344,-1.0,10.0
1711,12,6,3,0,1.6484034061431885,-1.0,3.170743608474732
1712,13,6,3,0,5.939671039581299,-1.0,5.600892782211304
1713,9,6,3,0,7.435696601867676,-1.0,5.995641851425171
1714,5,6,3,0,7.772935390472412,-1.0,10.0
1715,11,6,12,8,6.360797882080078,-1.0,4.590541553497315
1716,10,6,12,8,6.211712837219238,-1.0,10.0
1717,1,2,12,7,6.980125427246094,-1.0,10.0
1718,4,9,11,12,5.212907314300537,-1.0,6.174985933303833
1719,8,9,11,12,7.9722065925598145,-1.0,10.0
1720,2,7,8,11,5.98551607131958,-1.0,6.199633073806763
1721,3,7,8,11,7.999592304229736,-1.0,10.0
1722,15,6,3,12,3.4308950901031494,-1.0,4.506785821914673
1723,11,6,3,12,5.878238201141357,-1.0,5.526208925247192
1724,6,1,15,3,6.108390808105469,-1.0,5.462582635879516
1725,11,9,15,13,4.991430759429932,-1.0,5.824993705749512
1726,10,9,15,13,7.58332633972168,-1.0,10.0
1727,6,8,7,10,5.233424663543701,-1.0,4.233009958267212
1728,5,8,7,10,6.975154876708984,-1.0,5.428543901443482
1729,4,8,7,10,7.142826557159424,-1.0,10.0
1730,3,11,10,15,5.14531946182251,-1.0,6.220898056030274
1731,2,15,14,12,3.470435857772827,-1.0,3.848574304580689
1732,5,15,14,12,3.817128419876098,-1.0,3.23866400718689
1733,9,15,14,12,2.784352779388428,-1.0,4.376756191253662
1734,14,8,5,10,4.981921195983887,-1.0,4.530130910873413
1735,13,8,5,10,5.967422962188721,-1.0,6.117111587524414
1736,9,8,5,10,7.907901763916016,-1.0,10.0
1737,3,10,12,1,5.312082290649414,-1.0,4.481157636642457
1738,7,10,12,1,7.502418518066406,-1.0,5.909481573104858
1739,0,4,15,11,8.406373023986816,-1.0,10.0
1740,13,11,14,5,4.68909215927124,-1.0,5.067642593383789
1741,8,11,14,5,3.2729978561401367,-1.0,5.1951024532318115
1742,9,11,14,5,6.650608539581299,-1.0,8.035255813598633
1743,10,11,14,5,10.039173126220703,-1.0,10.0
1744,14,0,2,4,1.7805300951004028,-1.0,3.3840208530426024
1745,7,0,2,4,2.349996328353882,-1.0,2.162679982185364
1746,10,0,2,4,2.0030837059021,-1.0,2.7796294689178467
1747,6,0,2,4,3.599242210388184,-1.0,3.152085304260254
1748,5,0,2,4,5.2334418296813965,-1.0,4.811388635635376
1749,1,0,2,4,6.457098484039307,-1.0,10.0
1750,8,3,2,0,0.498128741979599,-1.0,0.9587766885757447
1751,9,3,2,0,2.1764185428619385,-1.0,3.3461793899536136
1752,12,5,14,13,4.845690727233887,-1.0,4.940870237350464
1753,8,5,14,13,7.12848424911499,-1.0,6.665006637573242
1754,8,0,1,3,6.948339462280273,-1.0,6.217764377593994
1755,4,0,1,3,8.01973819732666,-1.0,10.0
1756,4,2,10,9,5.042477130889893,-1.0,5.917611885070801
1757,5,2,10,9,6.443325042724609,-1.0,6.957713317871094
1758,1,2,10,9,8.841903686523438,-1.0,10.0
1759,11,9,1,15,4.5420002937316895,-1.0,5.998236083984375
1760,10,9,1,15,7.77581787109375,-1.0,10.0
1761,7,0,12,1,2.92624831199646,-1.0,2.4104596614837646
1762,6,0,12,1,4.958976745605469,-1.0,3.747677755355835
1763,5,0,12,1,6.574662685394287,-1.0,6.163631391525269
1764,4,0,12,1,7.959590435028076,-1.0,10.0
1765,5,6,14,0,8.20237922668457,-1.0,10.0
1766,2,10,3,7,4.56425142288208,-1.0,6.366012859344482
1767,5,10,3,7,7.446032524108887,-1.0,6.193842077255249
1768,3,6,1,0,3.990800380706787,-1.0,5.8285908699035645
1769,7,6,1,0,7.587323188781738,-1.0,10.0
1770,11,14,4,0,5.556234359741211,-1.0,5.521305847167969
1771,3,10,8,1,4.600599765777588,-1.0,5.306336879730225
1772,11,10,8,1,7.571749210357666,-1.0,10.0
1773,13,2,9,1,1.673431158065796,-1.0,2.3491205453872683
1774,14,2,9,1,3.6527626514434814,-1.0,3.3717938423156744
1775,10,2,9,1,5.587653160095215,-1.0,5.131834077835083
1776,5,2,9,1,6.164777755737305,-1.0,6.4332543373107915
1777,6,2,9,1,8.259171485900879,-1.0,10.0
1778,14,2,9,15,3.957107782363892,-1.0,3.340897798538208
1779,4,12,2,8,3.333577871322632,-1.0,3.5003162860870365
1780,2,5,15,14,6.00199031829834,-1.0,7.199391937255859
1781,12,9,15,6,6.633290767669678,-1.0,7.138489055633544
1782,13,9,15,6,9.042765617370604,-1.0,10.0
1783,11,3,7,2,3.9106967449188232,-1.0,2.677621841430664
1784,7,13,0,12,2.726282119750977,-1.0,2.70390362739563
1785,2,13,0,12,2.994170904159546,-1.0,3.403830575942994
1786,2,7,10,1,5.237240791320801,-1.0,6.198966598510743
1787,13,10,4,6,6.982981204986572,-1.0,7.3287593841552745
1788,15,4,6,10,2.6106066703796387,-1.0,0.6880077958106996
1789,14,4,6,10,3.9553542137146,-1.0,3.0901146888732915
1790,13,4,6,10,5.889740943908691,-1.0,4.584875011444092
1791,9,4,6,10,6.205416679382324,-1.0,6.629828929901123
1792,7,8,4,5,1.6679261922836304,-1.0,2.050318813323975
1793,6,8,4,5,3.389243125915528,-1.0,3.8268930435180666
1794,4,10,1,13,4.393522262573242,-1.0,4.663538837432862
1795,5,10,1,13,4.493515491485596,-1.0,6.724119091033936
1796,9,10,1,13,8.582354545593262,-1.0,10.0
1797,10,13,12,14,4.8162360191345215,-1.0,5.822813177108765
1798,9,13,12,14,7.58090353012085,-1.0,10.0
1799,13,3,0,5,2.3661446571350098,-1.0,1.2219207048416139
1800,14,3,0,5,2.4688007831573486,-1.0,2.46961567401886
1801,9,3,0,5,2.4039149284362797,-1.0,3.1335767745971683
1802,11,3,0,5,7.068007946014404,-1.0,6.4898073196411135
1803,7,3,0,5,8.32200813293457,-1.0,10.0
1804,7,12,2,5,-1.8587870597839355,-1.0,1.6565550804138183
1805,6,12,2,5,2.951727867126465,-1.0,2.0602249622344972
1806,9,12,2,5,6.943466663360596,-1.0,6.479294776916504
1807,8,4,14,2,7.799228191375732,-1.0,10.0
1808,11,13,5,2,5.2419633865356445,-1.0,4.926658821105957
1809,10,13,5,2,6.321416854858398,-1.0,5.7780207157135015
1810,9,13,5,2,7.531134128570557,-1.0,10.0
1811,7,2,14,1,4.044829845428467,-1.0,6.128651952743531
1812,6,2,14,1,7.920724391937256,-1.0,10.0
1813,7,0,12,2,1.0304571390151978,-1.0,3.5563856124877935
1814,6,0,12,2,2.79407286643982,-1.0,5.898761749267578
1815,4,7,13,12,3.744770765304565,-1.0,4.183059501647949
1816,5,7,13,12,5.933261394500732,-1.0,5.615671110153198
1817,14,13,15,6,7.932311534881592,-1.0,10.0
1818,1,3,13,14,7.115228176116943,-1.0,6.231874942779541
1819,2,3,13,14,8.035416603088379,-1.0,10.0
1820,3,14,7,0,2.5420918464660645,-1.0,2.0844152688980104
1821,2,14,7,0,2.900942325592041,-1.0,4.11469407081604
1822,6,14,7,0,5.37329626083374,-1.0,5.595694875717164
1823,10,14,7,0,7.328549861907959,-1.0,10.0
1824,2,0,8,5,7.144664764404297,-1.0,6.025319957733155
1825,1,0,8,5,7.805911064147949,-1.0,10.0
1826,9,4,2,6,7.030292510986328,-1.0,6.202471923828125
1827,8,4,2,6,8.00274658203125,-1.0,10.0
1828,11,14,10,9,5.556531429290772,-1.0,6.9531763076782225
1829,15,14,10,9,8.836862564086914,-1.0,10.0
1830,15,14,2,5,7.358983516693115,-1.0,10.0
1831,9,0,5,8,3.5419421195983887,-1.0,1.9191703796386719
1832,0,9,1,8,4.431550025939941,-1.0,4.277082729339599
1833,4,9,1,8,5.641928195953369,-1.0,6.046184539794922
1834,5,9,1,8,7.829093933105469,-1.0,10.0
1835,14,8,3,15,5.595963001251221,-1.0,5.377826976776123
1836,13,8,3,15,6.681103229522705,-1.0,7.079148292541504
1837,9,8,3,15,6.996828079223633,-1.0,10.0
1838,8,2,1,15,5.01352596282959,-1.0,3.7048233509063726
1839,0,2,1,15,3.425123453140259,-1.0,3.9442300319671633
1840,4,2,1,15,4.729362964630127,-1.0,3.974824380874634
1841,5,2,1,15,6.366939544677734,-1.0,6.019674873352051
1842,8,6,15,0,3.8043251037597656,-1.0,4.533531951904297
1843,9,6,15,0,5.649765968322754,-1.0,6.016004323959351
1844,10,6,15,0,7.795560359954834,-1.0,10.0
1845,0,13,10,14,3.365095615386963,-1.0,2.0389589071273804
1846,4,13,10,14,5.129570484161377,-1.0,3.034122180938721
1847,8,13,10,14,5.60369348526001,-1.0,4.93811936378479
1848,9,2,5,4,4.843056201934815,-1.0,2.656605339050293
1849,0,14,2,12,2.577472686767578,-1.0,3.453956127166748
1850,4,14,2,12,2.98340368270874,-1.0,3.1987239837646486
1851,8,14,2,12,5.323342323303223,-1.0,3.327254152297974
1852,9,14,2,12,7.428016662597656,-1.0,5.231589078903198
1853,13,14,2,12,6.923987865447998,-1.0,10.0
1854,2,4,11,1,4.970003128051758,-1.0,3.5611268997192385
1855,6,4,11,1,7.63990306854248,-1.0,5.464645576477051
1856,5,4,11,1,7.182939529418945,-1.0,10.0
1857,1,9,7,14,6.167111396789551,-1.0,3.592502307891846
1858,5,9,7,14,5.102780342102051,-1.0,10.0
1859,4,14,10,0,2.1550471782684326,-1.0,3.9529881954193113
1860,5,14,10,0,4.429426670074463,-1.0,3.6745577335357664
1861,9,14,10,0,6.420094013214111,-1.0,6.515460395812989
1862,13,14,10,0,8.35051155090332,-1.0,10.0
1863,10,1,4,2,4.574647903442383,-1.0,3.523580265045166
1864,9,1,4,2,6.278248310089111,-1.0,6.00472617149353
1865,5,1,4,2,7.783029079437256,-1.0,10.0
1866,0,7,14,8,3.535534381866455,-1.0,2.576588177680969
1867,1,7,14,8,5.349948406219482,-1.0,4.590572881698608
1868,2,7,14,8,6.0538249015808105,-1.0,6.6815814018249515
1869,3,7,14,8,8.535090446472168,-1.0,10.0
1870,10,8,7,15,6.567149639129639,-1.0,5.776405382156372
1871,9,8,7,15,7.52933931350708,-1.0,10.0
1872,6,1,11,3,7.116722106933594,-1.0,7.0229291915893555
1873,7,0,11,15,-0.0574495196342468,-1.0,3.5289875984191896
1874,6,0,11,15,5.141487121582031,-1.0,4.091736936569214
1875,2,0,11,15,7.717947959899902,-1.0,5.961282968521118
1876,1,0,11,15,7.7347588539123535,-1.0,10.0
1877,11,4,13,8,3.0656983852386475,-1.0,2.882673501968384
1878,7,4,13,8,2.2112107276916504,-1.0,4.470553684234619
1879,1,4,13,8,6.1680097579956055,-1.0,5.950421953201294
1880,0,4,13,8,7.722691059112549,-1.0,10.0
1881,14,1,2,4,3.283356189727783,-1.0,3.975356101989746
1882,10,1,2,4,4.022052764892578,-1.0,5.174731826782227
1883,6,1,2,4,5.60216236114502,-1.0,6.590602588653565
1884,5,1,2,4,8.434002876281738,-1.0,10.0
1885,12,3,14,2,-2.492933511734009,-1.0,-1.5737271904945374
1886,8,3,14,2,1.012686848640442,-1.0,0.16352853775024423
1887,1,7,0,2,-2.7067463397979736,-1.0,4.418849277496338
1888,5,7,0,2,6.020943641662598,-1.0,5.899292612075805
1889,15,5,1,11,-1.6411464214324951,-1.0,1.3504480838775637
1890,14,5,1,11,2.6116089820861816,-1.0,1.990921401977539
1891,0,9,5,10,4.998825073242188,-1.0,4.666475534439087
